generation,fitness,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
78,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
79,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
80,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
81,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,25,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
82,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
83,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
84,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
85,14.119198,1,34,27,18,26,2
